product_id,name,price,original_price,discount,rating,review_count,sold_count,brand,category
274524033,"Điện thoại người già Masstel Fami 12S 4G(LTE) , Bàn phím chữ số to, Loa lớn , Máy viền thép chắc chắn - Hàng chính hãng",599000,650000,8,0.0,0,2,Masstel,1789
274019962,"Điện thoại Masstel Fami 8 4G(LTE) Gọi HD call , Bàn phím chữ số lớn,Loa to - Hàng chính hãng",519000,669000,22,4.5,2,14,Masstel,1789
271954384,"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",4990000,4990000,0,5.0,2,3,OPPO,1789
274904904,Máy tính bảng Samsung Galaxy Tab A9 Wifi / LTE (4GB/64GB) - Hàng chính hãng,3869000,5490000,30,5.0,1,7,Samsung,1789
217276360,"Điện thoại Mobell F209 4G ,Loa to, Phím lớn - Hàng chính hãng",629000,769000,18,4.7,3,7,Mobell,1789
170165701,Điện thoại bàn Ktel 645 hàng chính hãng,450000,450000,0,5.0,12,68,KTEL,1789
274257669,Điện thoại Masstel Izi S1 4G (LTE) Gọi HD Call - Hàng chính hãng,469000,569000,18,5.0,1,1,Masstel,1789
274516951,"Điện thoại Masstel izi 16 4G(LTE) , Bàn phím nổi, FM không dây - Hàng chính hãng",469000,569000,18,5.0,1,12,Masstel,1789
173789184,Điện thoại bàn treo tường TC990,250000,250000,0,5.0,7,51,Uniden,1789
271530789,Combo Máy đọc sách All New Kindle Paperwhite 6 - Hàng chính hãng,4790000,4790000,0,4.7,3,15,Kindle,1789
23142193,Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng,2350000,2350000,0,4.7,3,6,Panasonic,1789
181928208,Điện thoại bàn Panasonic KX-TGC310 hàng chính hãng,990000,1050000,6,5.0,7,55,Panasonic,1789
181927718,Điện thoại bàn Panasonic KX-TGC313 hàng chính hãng,2150000,2150000,0,5.0,3,15,Panasonic,1789
263675862,Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,4990000,4990000,0,4.8,4,9,OPPO,1789
271467653,Điện thoại Realme C51 (4GB/128GB) - Hàng chính hãng,3990000,3990000,0,5.0,1,3,Realme,1789
164318521,Điện thoại bàn Panasonic KX-TGF320 hàng chính hãng,2500000,2500000,0,5.0,6,24,Panasonic,1789
170727305,Điện thoại bàn Panasonic KX-TS580 hàng chính hãng,1044000,1059000,1,0.0,0,1,Panasonic,1789
181927801,Điện thoại bàn Panasonic KX-TGC212 hàng chính hãng,1650000,1650000,0,4.8,13,50,Panasonic,1789
181928189,Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,1550000,1550000,0,5.0,6,33,Panasonic,1789
11251711,Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng,2190000,2190000,0,5.0,2,12,Panasonic,1789
277175972,Điện Thoại Oppo A3x 4GB/64GB - Hàng Chính Hãng,3269000,3490000,6,0.0,0,1,OPPO,1789
11251770,Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,1430000,1430000,0,0.0,0,4,Panasonic,1789
226552005,Điện thoại bàn Panasonic KX-TSC11 hàng chính hãng,620000,620000,0,5.0,23,161,Panasonic,1789
198868735,Điện thoại IP Grandstream GRP 2601 hàng chính hãng,880000,880000,0,0.0,0,2,Grandstream,1789
278469345,"Điện thoại ZTE Family 4GB/128GB, Màn OLED Full HD+, Dimensity 700, Kháng nước IP67, Sạc 22,5W - Mới nguyên seal - Hàng nhập khẩu nhật",2599000,2990000,13,0.0,0,1,Tecno,1789
278468370,"Điện thoại OPPO A3X 5G (6GB/128GB) Mediatek Dimensity 6300,màn hình 6.67"" 120Hz ,rom tiếng việt- Hàng nhập khẩu",3299000,3990000,17,0.0,0,1,OPPO,1789
278468539,"Điện thoại Realme Note 60 (6GB/128GB) Màn hình 6.74"" ,Kháng nước IP68 ,Rom tiếng việt - Hàng nhập khẩu Nhật",2599000,3290000,21,0.0,0,1,Realme,1789
278469304,"Điện thoại Masstel Izi 56 4G (LTE) Gọi HD Call ,Pin khủng ,loa lớn - Hàng Chính Hãng",499000,699000,29,0.0,0,1,Masstel,1789
181977398,Điện thoại bàn Panasonic KX-TS880 hàng chính hãng,1150000,1150000,0,4.8,11,49,Panasonic,1789
271234577,Điện Thoại Nokia 105 4G Pro - Hàng Chính Hãng,829000,849000,2,5.0,2,14,Nokia,1789
4048043,Điện Thoại Bàn Panasonic KX-TS500,334000,369000,9,4.5,25,315,Panasonic,1789
278630285,Apple iPhone Air,29990000,31990000,6,5.0,1,26,Apple,1789
278500947,Điện Thoại Realme C71 4GB/128GB - Hàng Chính Hãng,3039000,3990000,24,0.0,0,1,Realme,1789
278278564,Điện thoại Xiaomi Redmi 13x - Hàng chính hãng,2790000,4220000,34,4.2,5,284,Xiaomi,1789
278642597,Tai nghe Samsung có dây EO-IA500BBEGWW 3.5mm - Hàng Chính Hãng,220000,290000,24,0.0,0,7,Samsung,1789
278524463, Điện Thoại Samsung Galaxy S24 FE (8GB/128GB) - Hàng Chính Hãng,9990000,16690000,40,5.0,2,50,Samsung,1789
278628866,Apple iPhone 17 Pro Max,37990000,37990000,0,5.0,25,185,Apple,1789
276440892,[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng - Hàng Chính Hãng,4790000,4790000,0,0.0,0,1,Vivo,1789
278467934,"Điện thoại Xiaomi Redmi 13 (6GB/128GB) Màn hình 6.79inch ,Chipset:MediaTek Helio G91- Hàng chính hãng",2859000,3990000,28,0.0,0,2,Xiaomi,1789
179547641,Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,3990000,3990000,0,0.0,0,1,Kindle,1789
170165658,Điện thoại bàn Ktel 303 hàng chính hãng,450000,450000,0,5.0,5,24,KTEL,1789
4048581,Điện Thoại Bàn Panasonic KX-TSC11,714000,759000,6,4.5,9,66,Panasonic,1789
278469242,"Điện thoại Realme C61(6GB/128GB) Màn hình 6.74inch,pin 5000mAh - Hàng chính hãng",2699000,3290000,18,0.0,0,1,Realme,1789
278252203,"Điện thoại Samsung Galaxy Z Flip7, Điện thoại AI, Màn hình ngoài vô cực 4.1"", Camera selfie 50MP, Mỏng nhất - Hàng Chính Hãng",20490000,28990000,29,5.0,2,4,Samsung,1789
278604009,"Điện thoại Samsung Galaxy S25 Ultra (12GB/256GB), Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, S Pen đa nhiệm - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng",23590000,36810000,36,0.0,0,2,Samsung,1789
138481685,"Phần mềm Microsoft 365 Family 6GQ-01896 / EP2-36878  | 12 tháng | Dành cho tối đa 6 người | 5 thiết bị/tài khoản| Word, Excel, PowerPoint | 1TB OneDrive",1760000,2590000,32,5.0,828,5808,Microsoft,1846
3054369,Phần Mềm Diệt Virus BKAV Profressional 1 PC 12 Tháng - Hàng Chính Hãng,235710,243000,3,5.0,1,55,Bkav,1846
275451243,Hộp mực dùng cho máy in canon lbp 2900/3000 (hộp mực 12a) hàng chính hãng ,118000,118000,0,4.5,12,443,Tech,1846
275171088,Hộp mực dành cho máy in Canon LBP 6030/ 6030w F158200 HP P1102 / 1102w Hàng chính hãng Alpha Cartridge,126900,126900,0,5.0,13,317,Alpha Cartridge,1846
99998451,Màn hình máy tính LG UHD 4K 27'' IPS VESA DisplayHDR 400 27UP600K-W - Hàng chính hãng,4960000,8090000,39,5.0,64,1238,LG,1846
276876266,USB 3.2 Gen 1 Acer UM310 SuperSpeed dung lượng 256GB I 512GB I 1TB Bảo hành 5 năm Hàng chính hãng,127000,200000,37,5.0,3,5,Acer,1846
72214499,Mực in chính hãng Epson 003 (dùng cho máy L1110/L3110/L3150/L5190)-HÀNG CHÍNH HÃNG,227465,234500,3,5.0,5,27,EPSON,1846
53080935,"Phần mềm Microsoft 365 Personal  | 12 tháng | Dành cho 1 người | 5 thiết bị/tài khoản | Word, Excel, PowerPoint | 1TB OneDrive",1460000,2090000,30,5.0,1099,4689,Microsoft,1846
275797120,Dây cáp mạng LAN đúc sẵn 2 đầu Cat6E UTP Arigato - Hàng chính hãng,60000,60000,0,5.0,36,470,Arigato,1846
276632232,Dây cáp mạng LAN đúc sẵn 2 đầu Cat6 UTP Unitek - Hàng chính hãng,70000,70000,0,4.8,12,124,Unitek,1846
153911821,"Hộp mực 83A / Cartridge 137 / 337 Legend nhập khẩu - HP Pro M127FN, M125A - Canon MF211, MF212W, MF221D, MF215, MF217W, 151DW, MF240, MF241D, MF226DN",117500,117500,0,4.7,13,313,Legend,1846
275621669,Hộp mực máy in HP 107a / 107w (có chip) hàng nhập khẩu - Dùng cho máy in HP Laser MFP 107a / 107w - Cartridge 107A / W1107A mới 100% [Full Box] ,180000,180000,0,4.8,8,129,Viet Toner,1846
806672,USB Team Taiwan C171 16GB,90000,120000,25,4.8,19,627,TEAM,1846
277284444,Màn Hình Viewsonic VA2432A-H 24inch 120Hz Full HD IPS - Hàng Chính Hãng,1960000,2999000,35,4.5,7,51,Viewsonic,1846
24801234,Ổ cứng SSD 256GB Lexar NS100 2.5-Inch SATA III - Hàng Chính Hãng,610000,635000,4,5.0,10,53,Lexar,1846
275501536,"Hộp mực in 283A/337 cho máy in Canon151dw/MF231/232w/237w/241d/244dw/246dn/247dw/249dw, HP201N/201DW/M225 - Hàng nhập khẩu",105000,145000,28,0.0,0,10,ACO,1846
188040084,USB Kingston DataTraveler Exodia M USB Flash Drive 32G / 64G / 128G / 256G - Hàng Chính Hãng,207580,238000,13,5.0,7,56,Kingston,1846
263272382,"Cụm Drum DR2385 dùng cho máy in Brother HL L2321D, L2361DN, L2366DW, DCP L2520D, MFC L2701D, L2701DW, Cụm Trống TOPJET DR2385/P225 Hàng nhập khẩu",266750,275000,3,5.0,1,30,Topjet,1846
143714075,USB 64GB Kingston DTX- Hàng chính hãng,121900,130000,6,4.2,6,67,Kingston,1846
275585307,Pin dành cho Macbook Air 13'' A1466 A1496 A1405 A1377 2013 2014 2015 2017 hàng nhập khẩu.,860000,890000,3,0.0,0,2,MINHHA,1846
200008181,Pin dùng cho Laptop Dell Latitude 5480 - Model: GJKNX - Hàng Nhập Khẩu New Seal,846541,876541,3,5.0,1,2,MISUFUJl,1846
249052944,"Hộp mực 12A (hàng nhập khẩu) dùng cho máy in Canon LBP 2900, 3000 - HP Laserjet 1020, 1022, MF4320d, MF4350d - Cartridge Q2612A",130000,130000,0,4.8,9,206,NoBrand,1846
574270,Ổ Cứng HDD Laptop Seagate BarraCuda 1TB/128MB/2.5/5400 - ST1000LM048 - Hàng chính hãng,1660000,1690000,2,1.0,1,2,Seagate,1846
276985137,Phần Mềm Diệt Virus BKAV Profressional Internet Security 1 PC 3 Tháng - QUÀ TẶNG BKAV - Hàng chính hãng,30000,30000,0,1.0,1,27,Bkav,1846
103354831,Ổ cứng SSD Lexar NQ100 2.5” SATA (6Gb/s) - Hàng Chính Hãng,660000,685000,4,4.3,6,17,Lexar,1846
459600,"Brother TN-1010 Toner Mực Cho Máy In DCP-1511, DCP-1514, DCP-1616NW, HL-1111, HL-1201, HL-1211W, MFC-1811 - Hàng Chính Hãng",310200,330000,6,4.7,53,480,Brother,1846
260933397,Box Orico Đựng Ổ Cứng HDD/SSD 2.5 inch 25PW1-U3-BK - Hàng chính hãng,169000,169000,0,5.0,1,30,Orico,1846
185922577,Bộ Kích Sóng Wifi Xiaomi Repeater Pro N300 - Hàng Nhập Khẩu,208550,215000,3,4.5,14,65,Xiaomi,1846
200009432,Pin Laptop Cho Dell Inspiron 14V 14VR Inspiron N4020 Inspiron N4030 N4030D mã pin TKV2V W4FYY X3X3X - Hàng Nhập Khẩu  MIBAT655,387790,407790,5,0.0,0,1,MISUFUJl,1846
200027539,Bàn Phím dùng cho laptop Dell Latitude 13 3379 7368 Vostro 14 5468 5471 - Hàng Nhập Khẩu New Seal,255718,263718,3,0.0,0,1,MISUFUJl,1846
142459136,Hộp Mực Cartridge 12A Máy In Canon LBP 2900 (303) 3000 HPQ2612A 1020 M1005 M1010 1018 Có Lỗ Nạp Mực - Hàng Chính Hãng,120000,120000,0,5.0,33,892,GDV,1846
275190023,Mực in Dành Cho Máy Canon 2900/L11121E - Hộp mực 12A HP 1010/ 1015/ 1018/ 1020/ 3015/ 3020/ 3030/ 3050/ 3055/ M1005MFP Hàng chính hãng Alpha Cartridge,126900,126900,0,4.8,6,220,Alpha Cartridge,1846
42561594,Hộp Mực Premium TN2385/ TN2325 Cho Máy In Brother HL-2360/2361 - Hàng Nhập Khẩu,116500,116500,0,4.5,22,472,Premium,1846
276191357,Hộp mực dành cho Máy in Brother DCP 2520dw 2540dw -HL-L2321D HL-2361DN HL-2366DW MFC-L2701D MFC-L2701DW - TN 2325/2385 Mới 100%-CÓ LỔ ĐỔ MỰC Hàng chính hãng Alpha Cartridge ,105000,105000,0,5.0,1,141,Alpha Cartridge,1846
275902796,"Dây Nguồn PC - Cắm PC - Màn Hình Máy Tính - Nồi Cơm Điện - Ấm Nước - Nồi Lẩu, An toàn, Tiện Dụng -Hàng Nhập khẩu",62000,62000,0,5.0,1,31,ratoff-ars,1846
190863875,Ổ cứng di động Toshiba Canvio Advance Hàng Chính Hãng,1750000,1780000,2,4.5,30,145,Toshiba,1846
276191594,Hộp mực 12A Canon 2900 dành cho Canon LBP 2900/3000 HP Laser Jet 1010/1015/1020/3015/3020/3030/3050  HÀNG CHÍNH HÃNG ALPHA CARTRIDGE,126900,126900,0,5.0,9,266,Alpha Cartridge,1846
277284675,Màn Hình Viewsonic VA2732A-H 120Hz 27inch Full HD IPS - Hàng Chính Hãng,2220000,3590000,38,5.0,2,18,Viewsonic,1846
275191713,"Hộp mực 337 dành cho máy in Canon MF211, MF221D,  MF215, MF241D LBP151dw/ Image CLASS MF 237W/ 247DW/ 211D/ MF212W/ MF221D/ MF241D/ MF215/ MF217W/ MF226DN/ MF229DW/ MF 236N/ MF244DW/ Hàng chính hãng Alpha Cartridge",131000,131000,0,4.7,3,141,Alpha Cartridge,1846
9966450,Hộp mực 12A cho máy in 2900 3000 HP. 1010 1020 - Q2612A,116500,116500,0,5.0,16,425,P&G,1846
742901,Phần Mềm Diệt Virus Trend Micro Internet Security 11 - 2017 - Dùng cho 3 PC Win/Mac ,349000,369000,5,4.8,6,38,Trend Micro,1846
271423011,Ổ Cứng Di Động SSD Siêu nhỏ Transcend ESD310 512GB USB 3.2 Gen2x1 TS512GESD310 - Hàng Chính Hãng,1493000,1609000,7,5.0,2,18,Transcend,1846
271041775,USB Kingston 3.2 Gen 1 DataTraveler Exodia Onyx USB Flash Drive 64G / 128G / 256G - Hàng Chính Hãng,145000,145000,0,4.6,12,48,Kingston,1846
145224778,Máy in phun màu Canon Ts207- hàng chính hãng,1040000,1150000,10,4.6,46,234,Canon,1846
275024956,Bộ Phát Router Wifi TP-Link Archer AX10 Gigabit - Wifi 6 Chuẩn AX1500 - HÀNG CHÍNH HÃNG,720000,1390000,48,5.0,4,21,TP-Link,1846
174029994,USB Kingston 64GB DataTraveler Exodia(DTX/64GB) - Hàng chính hãng,115000,115000,0,4.8,12,198,Kingston,1846
214495467,Đầu bấm mạng RJ45 Cat6 Ugreen 50962 (Hộp 50 cái) - Hàng chính hãng,120000,128000,6,5.0,1,18,UGREEN,1846
58669073,"Hộp mực Brother TN2385 dùng cho máy in HL-L2321D, HL-2361DN, HL-2366DW, DCP-L2520D, MFC-L2701D, MFC-L2701DW - Hàng Chính Hãng",485000,505000,4,5.0,51,385,Brother,1846
276665999,"Hộp mực 83A (hàng nhập khẩu) dùng cho máy in HP Laserjet Pro M125, M201, M127fn, M225dw - Cartridge CF283A",130000,130000,0,5.0,1,8,VIET TONER CARTRIDGE,1846
271266352,"USB Lexar JumpDrive Dual Drive D400 Type-C / Type-A - USB 3.1 64G / 128GB, tốc độ đọc 130Mb/s, tương thích MAC / PC - Hàng chính hãng",690000,720000,4,4.8,29,225,Lexar,1846
66566653,Mực nạp ( mực đổ ) cho hộp mực 12A/ 49A/ 05A Canon 2900/ 3300/ HP 1010/1020...,35000,35000,0,5.0,19,250,Hà Anh,1846
276287867,Quạt tản nhiệt CPU Led rainbow 11X for Intell lõi đồng nguyên chất cho máy tính hàng nhập khẩu,180000,180000,0,5.0,3,10,Tech77,1846
276952048,Màn hình MSI PRO MP242L 23.8 inch FHD IPS 100Hz 1ms - Hàng Chính Hãng,1860000,2490000,25,4.8,6,34,MSI ,1846
190794920,Ổ Cứng Di Động Toshiba Canvio Ready Hàng Chính Hãng,1720000,1750000,2,4.7,31,151,Toshiba,1846
261976274,Dây cáp mạng LAN đúc sẵn 2 đầu Cat5E UTP Kingmaster - Hàng chính hãng,65000,99000,34,4.0,14,175,Kingmaster,1846
275961342,Hộp mực 78A dành cho Canon 6230dn 6230dw 6200d - HP P1560/1536/P1566/1600/P1606DN Mực in Canon MF4410/4430/4580DN/MF4570dn/4550d/4452/4450/4450d/MF4420n /4412/ự D520  Có lổ đổ mực-Hàng chính hãng Alpha Cartridge,131000,131000,0,3.7,3,103,Alpha Cartridge,1846
275452721,"Hộp mực Dành Cho máy in Canon LBP 2900, 3000 - 12A / HP LaserJet - 1010/ 1012/ 1015/ 1020/ 1018/ 1022/ 1022n/ 1022nw- Hàng chính hãng Alpha Cartridge ",116500,116500,0,4.0,1,112,Alpha Cartridge,1846
6403893,Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords dài 5M UGREEN NW102 11204 - Hàng chính hãng,79000,180000,56,5.0,239,1443,UGREEN,1846
143105681,Hộp Mực In Cartridge 12A Cho Máy Canon LBP 2900 3000 Q2612A FX9 FX10 103 303 703 104 304 Có Lỗ Nạp Mực - Hàng Chính Hãng,120000,120000,0,4.5,13,489,GDV,1846
275646308,"Combo 10 cuộn giấy in nhiệt Oji K580x45 (80mm x 45mm) Chuyên dùng in bill, in hóa đơn bán hàng shop online, cửa hàng, quán Cafe,...Hàng chính hãng",65000,65000,0,5.0,1,34,VIETHAS,1846
6964171,Hộp Mực Máy In Hp 85a,117500,117500,0,5.0,11,138,NC,1846
459733,"Brother TN-2385 Toner Mực Cho Máy In HL-L2321D, HL-2361DN, HL-2366DW, MFC-L2701D, MFC-L2701DW - Hàng Chính Hãng",475000,495000,4,4.8,456,3236,Brother,1846
416990,TP-Link  TL-WN722N - USB Wifi (high gain) tốc độ 150Mbps - Hàng Chính Hãng,174800,220000,21,4.7,596,5762,TP-Link,1846
9845151,"Hộp mực máy in HP 85a (Cartridge, catrich, toner 85a, 1102, 1212, 1132)",116500,116500,0,4.8,85,578,NC,1846
275662684,"Hộp mực 136A (Có chip) hàng nhập khẩu - Dùng cho máy in Hp Laserjet M211d, M211dw, M236dw - Cartridge 136A - W1360A",232800,240000,3,5.0,5,55,Viet Toner,1846
275671411,"Hộp mực 107A Có Chíp  cho HP MFP 135A 135w 137fn 137fw 137fnw - 107w - w1107a tương thích lắp vào là in, mới 100%-Hàng chính hãng Alpha Cartridge",168000,168000,0,5.0,4,25,Alpha Cartridge,1846
108843366,Tp-Link MR100 | Router Wi-Fi 4G LTE Chuẩn N Tốc Độ 300 Mbps | Hàng Chính Hãng,795000,825000,4,4.8,15,63,TP-Link,1846
276825703,"Cụm drum 32A - Cụm trống 32A hàng nhập khẩu dùng cho máy in HP Laserjet M203d, M203dn, M203dw, M230fdw, M230sdn, MFP M227d, MFP M227fdn, MFP M227fdw, MFP M227sdn - Canon LBP 161dn, 162dw, MF266dn, MF261d, MF264dw, MF269dw - Drum Unit CF232A mới 100% ",150000,150000,0,0.0,0,10,VIET TONER CARTRIDGE,1846
174593821,"Kích Sóng Wifi Tốc Độ Cao 4 Râu 300M PIX-LINK LV-WR09 Thiết Bị Mở Rộng Sóng Bao Phủ Căn Nhà, Văn Phòng - Hàng Chính Hãng",195000,299000,35,4.3,135,607,PIX-LINK,1846
275175751,Combo 5 Mực nạp Brother 2280 2385 1010 B022 dành cho HL 2240 2270 2321 L2300D L2305W L2320D L2340DW L2360DW L2380DW DCP 7060 7065 L2520DW L2540DW MFC 7360 7362 7470 7860 L2680W L2700DW L2705DW L2707DW L2720DW 7535DW Hàng chính hãng Alpha Cartridge,160000,160000,0,4.5,2,46,Alpha Cartridge,1846
276802041,"USB phát wifi từ sim 4G 5G Dongle, Dcom wifi, bộ phát wifi tốc độ cao sử dụng mọi loại sim - Hàng chính hãng / Hàng nhập khẩu",428000,448000,4,0.0,0,12,PIX-LINK,1846
6711831,Hộp mực máy in canon Lbp 6030/ 6030w,125000,125000,0,4.5,2,57,OEM,1846
419320,Máy In Laser Đơn Năng Canon LBP 6030 - Hàng chính hãng,2760000,4490000,39,4.6,240,2131,Canon,1846
278504554,Kệ đỡ giá đỡ đế tản nhiệt cho ipad máy tính bảng hợp kim nhôm gấp gọn xoay 360 độ nhiều nấc độ cao K31- Hàng chính hãng,139000,139000,0,1.0,1,9,SUZIN,1846
275073647,Giắc ổ cắm chuyển đổi đầu 3 chân sang 2 chân nguồn 220V thông thường - Hàng chính hãng,25000,25000,0,5.0,3,32,Gro-Fa,1846
275937235,"Bộ Dock Seagate 3.0 Cho ổ cứng 2,5inch và 3.5inch - Dock ổ cứng máy bàn PC - Hàng chính hãng",190000,250000,24,3.0,2,9,Lenovo,1846
276174461,Máy In HP Laser 108W (4ZB80A) - Hàng Chính Hãng,3060000,3690000,17,5.0,2,12,HP,1846
1406949,Ổ Đĩa Rời Đọc Và Ghi CD/DVD Transcend TS8X DVDS-K - Hàng Chính Hãng,920000,1009000,9,4.8,14,119,Transcend,1846
134559638,USB SanDisk CZ73 Ultra Flair - USB 3.0 - Hàng Chính Hãng,189000,189000,0,5.0,1,14,SanDisk,1846
274402602,USB 3.2 Team Group C175 - Hàng chính hãng,105000,175000,40,4.8,8,152,TEAM GROUP,1846
12404568,Bộ Phát Wifi TP-Link TL-WR820N Chuẩn N 300Mbps - Hàng Chính Hãng,220238,353500,38,4.6,198,1103,TP-Link,1846
275621665,Hộp mực cho máy in HP 135a / 135w (có chip) hàng nhập khẩu - Dành cho máy in HP Laser MFP 135a / 135w - Cartridge 107A / W1107A mới 100% [Full Box] ,180000,180000,0,5.0,2,70,Viet Toner,1846
276895947,"Usb phát sóng wifi từ sim 4G USB Modem, Bộ phát Wifi từ Sim 4G, Dcom phát wifi tốc độ cao,  phủ sóng rộng - Hàng chính hãng / Hàng nhập khẩu",318000,338000,6,5.0,1,9,PIX-LINK,1846
136032838,Bộ Mở Rộng Sóng Wifi TP-Link RE505X Chuẩn AX1500 - Hàng Chính Hãng,809000,839000,4,4.7,3,18,TP-Link,1846
8608925,Hộp mực dành cho máy in Laser Brother HL-L2321D.,115000,115000,0,5.0,5,66,OEM,1846
275453546,"Hộp mực TN 2385 -dành cho Brother HL-L2321D HL-2361DN HL-2366DW MFC-L2700dw MFC-L2701DW 2300D/2320D/L2340DW/L2360DW/L2380DW/L2321D/L2361DW DCP-L2520DW/L2540DW MFC-L2700DW -Chất lượng cao Mới 100%, Full hộp Hàng chính hãng Alpha Cartridge ",105000,105000,0,5.0,1,36,Alpha Cartridge,1846
6909331,Bộ Kích Sóng Wifi Repeater Băng Tần Kép AC750 TP-Link RE200 - Hàng Chính Hãng,370000,548500,33,4.8,135,1653,TP-Link,1846
276643010,Hộp Mực In GDV Cartridge 12A Cho Máy In Canon LBP 2900 (303) 3000 HPQ2612A 1020 M1005 M1010 1018 Có Lỗ Nạp Mực - Hàng Chính Hãng,120000,120000,0,0.0,0,18,GDV,1846
134840301,USB 3.2 Gen 1 Kingston DataTraveler Exodia - Hàng Chính Hãng,115000,115000,0,4.8,81,1083,Kingston,1846
263334753,Mực in HP 680 Tri-color Original Ink Advantage Cartridge (F6V26AA) - Hàng chính hãng,257000,265000,3,5.0,4,22,HP,1846
275354649,"USB Thu Wifi Chuẩn N Tốc Độ Cao 150Mbps Tăng Khả Phạm Vi Thu Phát Sóng Wifi Cho Máy Tính Xách Tay, Máy Tính Để Bàn, Thiết Bị Thu Nhận Ngoại Vi - Hàng nhập khẩu",115000,115000,0,5.0,3,16,ratoff-ars,1846
8114282,Máy Scan Canon Lide 300 - Hàng Chính Hãng,1760000,2490000,29,4.6,161,730,Canon,1846
262636982,"Trống Mực In (Drum) Brother DR-B022 (12.000 Trang) Sử Dụng Cho Máy In Brother B2080DW, B2000D, B7535DW, B7715DW - Hàng Chính Hãng",660000,685000,4,4.8,5,42,Brother,1846
108402189,"Kích sóng wifi tốc độ cao 4 râu 300M PIX LINK LV-WR09 thiết bị kích sóng phủ rộng giải pháp cho mạng yếu, kết nối đến 50M cực nhanh, cài đặt dễ dàng - Hàng chính hãng",185000,249000,26,4.6,12,57,PIX-LINK,1846
276101008,"Dây nguồn PC , dây nguồn máy tính , máy in ARIGATO - Hàng chính hãng",75000,75000,0,5.0,2,15,Arigato,1846
276308462,Bộ Thu Phát USB Bluetooth 5.3 TP-Link UB500 Nano thiết kế nhỏ gọn dành cho PC / Laptop - Hàng chính hãng,155000,155000,0,5.0,2,9,TP-Link,1846
100159275,"Hộp mực in 35A/36A/85A - No box - Hộp mực dùng cho máy in HP: LaserJet P 1005, 1006, 1102, 1212NF, 1505, 1515 / M 1120, 1130, 1132MF, 1210, 1319, 1522. HP: LaserJet P 1005, 1006, 1102, 1212NF, 1505, 1515 / M 1120, 1130, 1132MF, 1210, 1319, 1522.",100000,100000,0,5.0,4,47,OEM,1846
96366223,"Hộp mực in 12A/FX9 - SAHA - Hộp mực dùng cho máy in Canon: LBP 2900, 3000, HP: LaserJet 1010, 1012, 1015, 1018, 1020, 1022, 3015, 3020, 3030, 3050, 3052, 3055, M1005MFP, M1319MFP",85000,85000,0,4.5,4,36,SAHA,1846
7262847,"Bộ siêu kích sóng,khuếch đại wifi Tenda 3 ăng ten 300Mbps ",291400,310000,6,4.3,23,123,Tenda,1846
275196131,"Hộp mực 12A dành cho Canon 2900/ L11121E Mực in HP LaserJet 1010/1015/1020/3015/3020/3030/3050 Canon L120, MF4122, MF4150, MF4680, L140, L160, MF4270, MF4320d, MF4350d 3000 FX9 FX10 CÓ LỔ ĐỔ MỰC Hàng chính hãng Alpha Cartridge",116500,116500,0,4.0,5,121,Alpha Cartridge,1846
16308170,"Hộp mực 48A cho máy in HP LaserJet Pro M15a, M28a, M28w",141000,154000,8,4.7,29,129,OEM,1846
275621667,Hộp mực máy in HP 137fnw (có chip) hàng nhập khẩu - Dùng cho máy in HP Laser MFP 137fnw - Cartridge 107A / W1107A mới 100% [Full Box] ,180000,180000,0,0.0,0,32,Viet Toner,1846
13147642,"Mực In Brother BTD60BK màu đen dùng cho Brother DCP-T310, DCP-T510W, DCP-T710, MFC-T810W, MFC-T910DW - Hàng Chính Hãng",198850,205000,3,4.5,15,257,Brother,1846
459201,Máy In Laser Đen Trắng Đơn Năng Brother HL-L2321D Duplex - Hàng Chính Hãng,2960000,3690000,20,4.7,630,4508,Brother,1846
554426,Bộ Kích Sóng Wifi Repeater 300Mbps Tenda A9 - Hàng Chính Hãng,223100,230000,3,4.3,3,54,Tenda,1846
2901371,Máy In Phun Màu Canon Pixma G1010 - Hàng Chính Hãng,2934000,3520000,17,4.5,216,1247,Canon,1846
277286085,Màn Hình Viewsonic VA2708-2K-MHD 27 inch (2K/100HZ/1MS/LOA) - Hàng Chính Hãng,3620000,4590000,21,5.0,7,18,Viewsonic,1846
147759418,Máy in HP LaserJet M211dw (9YF83A) - Hàng chính hãng,3532500,4990000,29,5.0,3,17,HP,1846
26691653,USB SanDisk Ultra Luxe USB 3.1 Flash Drive | SDCZ74-032G-G46 | USB3.1 | Hàng Chính Hãng,189053,229000,17,5.0,5,81,SanDisk,1846
